,prompt_overlap,avg_word_length,sent_length,cosineword2vec,cosinedoc2vec,fsts,noun_overlap,content_overlap,ttr,jc_sim,sps,cs_use,cosine_elmo,lsa1,lsa2,lsa3,score
708,0.0,6.0,7,0.1138882224376385,-0.009850372560322285,0.17391730427195992,0.0,0.14285714285714285,1.0,0.16666666666666666,0.16666666666666666,0.5411726832389832,0.6203163266181946,0.90806532772932,0.3344836747107805,0.2520675146222051,1
709,0.0,5.333333333333333,6,0.0658614245744852,-0.15779517590999606,0.2220042192487041,0.0,0.14285714285714285,1.0,0.17278809303633222,0.16666666666666666,0.3887672424316406,0.5666613578796387,0.9436320851851184,-0.04032136508941898,-0.3285310873060737,0
710,0.0,3.6363636363636362,11,0.13790729412665734,0.18611912429332733,0.17391730427195992,0.3333333333333333,0.21428571428571427,1.0,0.31460085184589875,0.16666666666666666,0.6212249398231506,0.6561226844787598,0.5505527765004129,0.7922130027967631,0.26323031452973283,1
711,0.0,3.888888888888889,9,0.15993893375763527,-0.08803480118513107,0.4952797846454421,0.3333333333333333,0.21428571428571427,1.0,0.4166666666666667,0.16666666666666666,0.7238295674324036,0.6916417479515076,0.937044436957852,0.33683220524134583,0.0921509016699984,1
712,0.0,4.0,10,0.11930358753754546,0.6949599385261536,0.5033703072288132,0.16666666666666666,0.07142857142857142,0.9,0.18169122005643232,0.25,0.6880932450294495,0.6578444838523865,0.9039773839384314,0.2707296485359871,0.33095369272967856,0
713,0.0,4.0,4,0.07692307463059059,0.3974963426589966,0.20509190885909212,0.16666666666666666,0.14285714285714285,1.0,0.16666666666666666,0.16666666666666666,0.6300987601280212,0.4940254390239716,0.2059402631461457,0.945277334715139,-0.25306000966004005,1
714,0.045454545454545456,5.666666666666668,9,0.10832432829416716,0.442807674407959,0.6339617996457731,0.0,0.07142857142857142,0.8888888888888888,0.18574420144390835,0.3333333333333333,0.5257204174995422,0.632396936416626,0.9445540637667011,0.3201140502003902,0.07310687714649483,0
715,0.0,4.333333333333333,6,0.056139275431632996,-0.1472608894109726,0.3790091935786396,0.16666666666666666,0.07142857142857142,1.0,0.09818025945535518,0.16666666666666666,0.3747054934501648,0.4733982384204865,0.725810920216172,0.6700543668937298,0.15564592349816447,0
716,0.045454545454545456,3.4,10,0.09729558917192313,-0.2801564633846283,0.17391730427195992,0.0,0.07142857142857142,0.9,0.1762448478131825,0.25,0.5923175811767578,0.4986059069633484,0.9050817114488042,0.26277013235489755,0.3343335955944196,0
717,0.09090909090909093,3.4615384615384617,26,0.19245322214232552,-0.10243610292673112,0.4952797846454421,0.3333333333333333,0.2857142857142857,0.6923076923076923,0.4387684628391549,0.5833333333333334,0.6715925931930542,0.7753994464874268,0.16927306543720044,0.93424606997436,-0.3138963364790303,1
718,0.0,3.8,5,0.05962723952073318,-0.5003604292869568,0.5033703072288132,0.16666666666666666,0.07142857142857142,1.0,0.16666666666666666,0.08333333333333333,0.4632822871208191,0.4982464909553528,0.16987077768968611,0.9326718383488812,-0.3182250160468532,0
719,0.09090909090909093,5.6,10,0.1872187188038459,-0.00587455416098237,0.20509190885909212,0.3333333333333333,0.21428571428571427,0.9,0.4245943061597952,0.4166666666666667,0.7418152093887329,0.7503545880317688,-0.0,0.0,0.0,1
720,0.2727272727272727,4.541666666666667,24,0.2842062104206819,-0.09971191734075546,0.6339617996457731,0.16666666666666666,0.14285714285714285,0.9166666666666666,0.4315033655969179,0.75,0.6634083390235901,0.660683274269104,0.4294628415894962,0.6116953565489116,-0.6643722288524521,0
721,0.0,5.3,10,0.06137240391511184,-0.01785420998930931,0.17391730427195992,0.0,0.07142857142857142,1.0,0.09080729348619468,0.08333333333333333,0.15857630968093872,0.5295669436454773,0.16927306543720044,0.93424606997436,-0.3138963364790303,0
722,0.0,4.818181818181818,11,0.0905232521203848,0.11418747156858446,0.2245351614802303,0.0,0.07142857142857142,0.9090909090909092,0.17459430615979513,0.16666666666666666,0.5932803750038147,0.5946755409240723,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
723,0.045454545454545456,5.142857142857143,7,0.12625966393030608,0.16162155568599698,0.17850541108530535,0.3333333333333333,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.6369984149932861,0.6249329447746277,0.16927306543720044,0.93424606997436,-0.3138963364790303,0
724,0.13636363636363635,4.3125,16,0.2267337808242211,0.12872299551963806,0.805623580683042,0.6666666666666666,0.35714285714285715,0.8125,0.5165296333482629,0.4166666666666667,0.760635495185852,0.8095728158950806,0.599180548720271,-0.2655616165425458,-0.7552878245110171,1
725,0.045454545454545456,4.6,20,0.21694467388666594,-0.038715582340955734,0.0,0.0,0.35714285714285715,0.75,0.5928430203291373,0.4166666666666667,0.7412033677101135,0.7366883158683777,0.16927306543720044,0.93424606997436,-0.3138963364790303,1
726,0.045454545454545456,4.75,4,0.07692307692307693,-0.08677929639816284,0.4107590798866061,0.16666666666666666,0.07142857142857142,1.0,0.16666666666666666,0.16666666666666666,0.6095902919769287,0.4423128366470337,0.16927306543720044,0.93424606997436,-0.3138963364790303,0
727,0.13636363636363635,5.142857142857143,14,0.2116734970074433,0.010346481576561928,0.17392900235900785,0.3333333333333333,0.2857142857142857,0.8571428571428571,0.4055700922211787,0.4166666666666667,0.6745676398277283,0.7584617733955383,0.16927306543720044,0.93424606997436,-0.3138963364790303,1
728,0.045454545454545456,3.8,10,0.05972261612231915,-0.17217987775802612,0.4821987635685129,0.0,0.07142857142857142,0.9,0.10126199631219636,0.16666666666666666,0.3889034688472748,0.5601643323898315,0.9945476514922591,-0.022634713020797254,0.10179704650773624,0
729,0.09090909090909093,3.9375,16,0.16278560001116532,-0.2633154094219208,0.12861906747328053,0.5,0.2857142857142857,0.875,0.3498629666815963,0.3333333333333333,0.6975396275520325,0.7982419729232788,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
730,0.09090909090909093,4.3,20,0.24040388143979585,-0.21903522312641144,0.1357755778709725,0.5,0.21428571428571427,0.95,0.4603619618624659,0.5,0.7473061084747314,0.7513450384140015,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
731,0.13636363636363635,4.8125,16,0.2591407711689289,0.3315921127796173,0.12861906747328053,0.5,0.2857142857142857,0.875,0.5790111857127846,0.5833333333333334,0.8082849979400635,0.7611797451972961,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
732,0.18181818181818185,3.952380952380953,21,0.2745715838212233,-0.09157412499189377,0.5057868720924855,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6442761549054832,0.4166666666666667,0.7733845114707947,0.8009421229362488,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
733,0.045454545454545456,4.714285714285714,7,0.08767078014520499,-0.05510501191020012,0.3054620868500469,0.16666666666666666,0.07142857142857142,1.0,0.16666666666666666,0.16666666666666666,0.4439462125301361,0.5355201363563538,0.9945476514922591,-0.022634713020797254,0.10179704650773624,0
734,0.18181818181818185,4.071428571428571,14,0.15384615384615385,0.05804537236690521,0.13780021653526148,0.5,0.2857142857142857,0.8571428571428571,0.3333333333333333,0.25,0.7125656604766846,0.7276018261909485,0.9945476514922591,-0.022634713020797254,0.10179704650773624,0
735,0.13636363636363635,4.363636363636363,22,0.21998340349930984,0.3063278794288635,0.5170691652908984,0.16666666666666666,0.21428571428571427,0.8636363636363636,0.3071509578682223,0.5833333333333334,0.7008713483810425,0.7041184306144714,0.8536115600668909,-0.17041407621054852,-0.4922462261404085,0
736,0.0,5.5,4,0.02156168910173269,0.13397178053855896,0.34981921902228635,0.0,0.0,1.0,0.0,0.0,0.1370360553264618,0.4084963798522949,0.5398706745113564,-0.27036498489077754,-0.7971464293012059,0
737,0.045454545454545456,3.888888888888889,9,0.039510554992235616,0.2452705800533295,0.12861906747328053,0.0,0.0,1.0,0.11470158842814125,0.08333333333333333,0.2324089258909225,0.5415343046188354,0.3320164018888737,0.6701611288852627,-0.6638141081718558,0
738,0.045454545454545456,4.529411764705882,17,0.1640034237733254,-0.17291490733623505,0.5057868720924855,0.16666666666666666,0.14285714285714285,0.7647058823529411,0.4267810516650423,0.5,0.6714656352996826,0.7135028839111328,0.7660792139257696,0.4650072447429757,-0.4437239010098747,0
739,0.045454545454545456,5.0,11,0.12490683106275705,0.2988888323307037,0.3054620868500469,0.0,0.21428571428571427,1.0,0.26441880042976423,0.3333333333333333,0.5989108085632324,0.7097740769386292,0.9945476514922591,-0.022634713020797254,0.10179704650773624,0
740,0.0,4.571428571428571,14,0.10926344646857336,-0.0637211948633194,0.13780021653526148,0.16666666666666666,0.14285714285714285,1.0,0.1951554157468512,0.25,0.497626394033432,0.6177641153335571,0.5509634627802985,-0.33767970816003984,-0.7631590118566987,0
741,0.14285714285714285,4.461538461538462,13,0.2206320379461561,0.4286893010139465,0.16810343900723326,0.5,0.2,0.9230769230769232,0.3800447456497406,0.4444444444444444,0.497623473405838,0.6871500611305237,0.9945476514922591,-0.022634713020797254,0.10179704650773624,0
742,0.0,4.857142857142857,7,0.10264174994968232,0.410300612449646,0.20223697673419572,0.0,0.1,1.0,0.1319899421958306,0.3333333333333333,0.5577449202537537,0.6391259431838989,0.3320164018888737,0.6701611288852627,-0.6638141081718558,0
743,0.14285714285714285,5.25,12,0.22757509918439955,-0.33564454317092896,0.32818242060574754,0.5,0.3,1.0,0.4679433819502205,0.5555555555555556,0.6201294660568237,0.7227972745895386,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
744,0.09523809523809523,4.0588235294117645,17,0.2256405069714501,-0.013957878574728966,0.0,0.5,0.3,0.8235294117647058,0.5717432726383627,0.4444444444444444,0.5332065224647522,0.7129052877426147,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
745,0.09523809523809523,4.1,10,0.10514319652602784,-0.1333792358636856,0.7130112265244103,0.25,0.1,1.0,0.13461004861688713,0.3333333333333333,0.5828222632408142,0.6586068868637085,0.9982697829282596,0.01819187017195763,0.055915081614996635,0
746,0.047619047619047616,5.6,5,0.07910454557055517,0.15403598546981812,0.13681781009471874,0.25,0.1,1.0,0.2222222222222222,0.2222222222222222,0.5110798478126526,0.6228876113891602,0.3799709493975987,0.6673197960492089,-0.6405516118274388,1
747,0.023809523809523808,4.5,4,0.047619047619047616,-0.08668377995491028,0.3284847868716771,0.0,0.1,1.0,0.1111111111111111,0.0,0.2506185472011566,0.5474657416343689,0.16927306543720044,0.93424606997436,-0.3138963364790303,0
748,0.047619047619047616,4.333333333333333,12,0.14137497828120274,0.6861785650253296,0.4708597116983241,0.25,0.2,0.9166666666666666,0.24758778582863736,0.2222222222222222,0.33353307843208313,0.692554235458374,0.16927306543720044,0.93424606997436,-0.3138963364790303,0
749,0.07142857142857142,5.142857142857143,14,0.22376139107204612,0.406040757894516,0.4027995565804213,0.5,0.3,1.0,0.4669280152080158,0.4444444444444444,0.60233074426651,0.788715124130249,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
750,0.14285714285714285,4.409090909090909,22,0.2689620132247607,0.43154031038284296,0.1902844266225156,0.5,0.3,0.8181818181818182,0.712906161558228,0.5555555555555556,0.6152232885360718,0.7105597853660583,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
751,0.023809523809523808,3.9,10,0.08177150856880915,-0.1648000329732895,0.13681781009471874,0.0,0.0,1.0,0.013274406259257894,0.3333333333333333,0.5326091647148132,0.6772797703742981,0.6376183288607529,-0.09167581334468472,-0.7648780373029488,0
752,0.07142857142857142,4.625,8,0.16650618541808354,-0.2839350700378418,0.8962005258416353,0.25,0.3,0.875,0.4444444444444444,0.3333333333333333,0.6460289359092712,0.7378576993942261,0.9945476514922591,-0.022634713020797254,0.10179704650773624,1
753,0.023809523809523808,3.875,8,0.11689231793085735,-0.08788883686065674,0.8219706360779836,0.0,0.0,1.0,0.07598925429020532,0.4444444444444444,0.4491961300373077,0.6789042949676514,0.7982087994936271,-0.17783928522452336,-0.5755309731385214,0
754,0.11904761904761905,4.789473684210527,19,0.3190616638887496,-0.4669478237628937,0.508755192048615,0.25,0.4,0.8947368421052632,0.5956812960204177,0.6666666666666666,0.5925429463386536,0.7981293201446533,0.7206631481193395,0.1986998859451485,0.6642010104389393,1
755,0.047619047619047616,4.333333333333333,9,0.11888714063735235,0.008675801567733288,0.0,0.0,0.2,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.5567108392715454,0.7365378141403198,0.953902046808222,0.2374321998063796,-0.18356697848520648,1
756,0.07142857142857142,5.0,11,0.2504282749834515,-0.1021680161356926,0.16810343900723326,0.25,0.3,1.0,0.3879835745595236,0.5555555555555556,0.4591270387172699,0.7116644382476807,0.8038777493737521,0.1472445554799061,-0.5762808386050292,0
757,0.11904761904761905,5.2631578947368425,19,0.2709681022734869,-0.023137550801038742,0.2086174090031568,0.25,0.3,0.6842105263157895,0.4913850359303367,0.8888888888888888,0.5760149359703064,0.6973774433135986,0.6091423141144613,0.19869485779253784,0.767766888216783,0
758,0.09523809523809523,4.6,15,0.25621276951971506,0.09901322424411774,0.5636681676979048,0.25,0.3,0.9333333333333332,0.5724029690502878,0.5555555555555556,0.5998576879501343,0.7586086988449097,0.8170736478666576,-0.13857406897959526,-0.5596319159664785,1
759,0.4523809523809524,4.4,45,0.3030821123848791,0.2087956219911576,0.20833505596534915,1.0,0.6,0.7555555555555555,0.4643885298139668,0.6666666666666666,0.6557912230491638,0.7339897751808167,0.9658266220487,-0.04698629718410437,-0.2548945350903479,1
760,0.047619047619047616,3.8333333333333335,12,0.1652344067891439,0.13832208514213562,0.1834279132964467,0.0,0.1,0.9166666666666666,0.1721956124550925,0.4444444444444444,0.4785906672477722,0.7242946624755859,0.37679093867725605,0.7953779718733458,-0.4747657005190617,0
761,0.023809523809523808,3.875,16,0.14397295883723668,-0.03634391725063324,0.5060940306982649,0.25,0.2,0.8125,0.2296827049639869,0.3333333333333333,0.6262092590332031,0.7154912352561951,0.6667627828744905,0.1822537638118284,0.7226416518232861,0
762,0.19047619047619047,4.041666666666667,24,0.22145482897758484,-0.07569827139377594,0.0,0.25,0.1,0.875,0.36909338213838777,0.8888888888888888,0.4875303506851196,0.6668146252632141,0.8927797016962428,0.14288619010127876,-0.4272328883846713,1
763,0.07142857142857142,5.5,10,0.21611615873518444,0.018264949321746826,0.9979020266922451,0.5,0.5,1.0,0.5555555555555556,0.4444444444444444,0.762717604637146,0.7885990738868713,0.5739578465631858,-0.16422402849426654,-0.8022486265701331,0
764,0.07142857142857142,6.4,5,0.10884153559094384,-0.19967834651470184,0.2052936411086041,0.25,0.1,1.0,0.16385873174422716,0.2222222222222222,0.6960294842720032,0.6173853874206543,0.9977379398649584,-0.06694036716351746,0.006163651356312232,0
765,0.0,4.666666666666667,9,0.10961784351439703,-0.2709570825099945,0.429879341181656,0.0,0.1,1.0,0.13254527478620204,0.2222222222222222,0.3489319384098053,0.6500996947288513,0.5586426725377424,0.8282397363917975,0.04401480979777722,0
766,0.19047619047619047,5.066666666666666,15,0.2594230629148937,-0.21310798823833466,0.79750339620032,0.5,0.2,0.9333333333333332,0.3946904461532227,0.7777777777777778,0.5252984166145325,0.6636630296707153,0.4274658180732481,-0.15891918345519698,-0.8899537445895164,0
767,0.047619047619047616,4.076923076923077,13,0.17977650392623173,0.35070374608039856,0.5999154791701633,0.0,0.3,0.7692307692307693,0.5555555555555556,0.4444444444444444,0.6353603601455688,0.7727174758911133,0.7991681808737262,0.23073496960270276,0.5550599899843429,1
768,0.14285714285714285,5.461538461538462,13,0.2572542400587173,-0.12907637655735016,0.2930840585100521,0.75,0.4,0.9230769230769232,0.5861923419355183,0.5555555555555556,0.6247319579124451,0.7963935732841492,0.7028377710973012,0.7015017548393447,0.11795912629507603,1
769,0.16666666666666666,4.526315789473684,19,0.2880823016166687,-0.04952498525381088,0.2052936411086041,0.5,0.2,0.9473684210526316,0.4625158812973451,0.7,0.4287026822566986,0.6392786502838135,0.4707546771077887,-0.12320016590789094,-0.8736199134070891,1
770,0.09523809523809523,4.32,25,0.2382250279188156,0.0697258859872818,1.085714983742424,0.5,0.3,0.92,0.4613195720360704,0.8,0.568976104259491,0.7041518688201904,0.7580939636408585,0.6172031738902158,-0.2106033818131529,1
771,0.07142857142857142,5.0,8,0.17299162490027292,0.3184475302696228,1.5606875441184245,0.5,0.3,1.0,0.35661166030346336,0.1111111111111111,0.7189957499504089,0.7209829092025757,0.9786858439655021,0.04928141521889174,-0.1993623859597295,0
772,0.07142857142857142,3.7857142857142856,14,0.14989771587508066,0.1483432501554489,0.9271625944339794,0.25,0.2,0.7857142857142857,0.3501807468280655,0.3333333333333333,0.4904423654079437,0.7072615623474121,0.9179055257032744,-0.08420588807552375,-0.38776128519594105,0
773,0.023809523809523808,6.0,6,0.055059854473386495,0.2590191960334778,0.0,0.0,0.0,1.0,0.006651524011043882,0.1111111111111111,0.3800754845142365,0.6201074123382568,0.4542104182987172,0.7877451469509319,0.4161135414332956,0
774,0.07142857142857142,4.0625,16,0.2299233249255589,-0.14047633111476898,0.20833505596534915,0.25,0.3,0.8125,0.5717432726383627,0.4444444444444444,0.5409309267997742,0.6830305457115173,0.501154249061085,0.3350347395950144,0.7978697524737486,1
775,0.11904761904761905,5.5,14,0.34506741875693914,0.2913667559623718,0.3234936010700669,0.75,0.6,0.8571428571428571,0.7997411169258879,0.6666666666666666,0.7218092083930969,0.8180383443832397,0.930472950894584,-0.057025903691099965,-0.3618951974836613,1
776,0.07142857142857142,4.722222222222221,18,0.2476249521686917,-0.0524696484208107,0.8295585012312926,0.25,0.2,0.9444444444444444,0.2783782734853625,0.6666666666666666,0.665598452091217,0.724791407585144,0.8961865106951816,0.4143190603549454,0.15871185927519768,1
777,0.16666666666666666,5.2,20,0.22373540823658308,0.4510301947593689,0.051536947911364116,0.25,0.2222222222222222,0.95,0.27947229587105177,0.7777777777777778,0.635258674621582,0.6779080033302307,0.9138650354052696,0.3751223130995574,-0.1553510453088843,1
778,0.047619047619047616,4.333333333333333,12,0.1650380106533275,0.4244572818279265,0.36650890224403576,0.25,0.2222222222222222,0.9166666666666666,0.4449911676797415,0.42857142857142855,0.6273410320281982,0.6619700789451599,0.9322829169726708,0.3180922792831204,-0.17223781402873692,1
779,0.09523809523809523,5.571428571428571,7,0.1836442316279692,-0.3475247919559479,0.1813196640719905,0.5,0.2222222222222222,1.0,0.44057795893159785,0.42857142857142855,0.6345089673995972,0.6678908467292786,0.9314363932738796,-0.07314219774273759,-0.3564778593325386,1
780,0.07142857142857142,3.928571428571429,14,0.18609298502697666,-0.004937298130244018,0.5223908180358379,0.5,0.3333333333333333,1.0,0.5863839961344067,0.7142857142857143,0.6777259111404419,0.6769539713859558,0.47169739681007505,-0.047846562103688116,-0.8804613974147057,1
781,0.07142857142857142,5.25,4,0.059753535424961764,-0.14783692359924314,0.4683768447410363,0.0,0.0,1.0,0.01996280852767029,0.2857142857142857,0.3105340600013733,0.542704164981842,0.3913914771582159,0.8989922268188392,-0.1965341897157204,0
782,0.19047619047619047,4.631578947368421,19,0.2777694046497345,0.1675468385219574,0.10827014058119712,0.75,0.3333333333333333,0.8421052631578947,0.5349958209008467,0.875,0.6040660738945007,0.6786413192749023,0.7085095744229687,0.07582435491562697,-0.7016158850486588,1
783,0.023809523809523808,5.5555555555555545,9,0.11676811120089366,-0.10112961381673813,0.31852087603841395,0.25,0.1111111111111111,1.0,0.17052585881720242,0.42857142857142855,0.5432745218276978,0.6434569358825684,0.7331371654515784,0.6749300026753245,-0.08354273231293957,1
784,0.023809523809523808,3.888888888888889,9,0.11764705531737385,0.6744592785835266,0.4763747302498476,0.5,0.2222222222222222,0.8888888888888888,0.2857142857142857,0.2857142857142857,0.7608238458633423,0.7219594120979309,0.9294237875271996,0.27252686063345577,-0.2487981780718421,0
785,0.023809523809523808,5.0,6,0.09850867004955516,0.389126718044281,0.5006698827651798,0.25,0.1111111111111111,1.0,0.2857142857142857,0.2857142857142857,0.6547328233718872,0.6345915794372559,0.5558872606542884,0.3037326682453489,-0.7737802140678138,1
786,0.0,5.75,4,0.07384340552722707,0.4214301705360413,0.2282396171934221,0.0,0.1111111111111111,1.0,0.15927688196545572,0.2857142857142857,0.476436048746109,0.5244205594062805,0.9986380084069524,0.04019630174366562,0.03326237350412932,1
787,0.023809523809523808,6.666666666666668,6,0.08863665426478666,-0.13887403905391693,0.589502740101552,0.0,0.0,1.0,0.15455927983211734,0.42857142857142855,0.589527428150177,0.6060708165168762,0.943678635947282,0.3211420872691346,-0.07961401786809227,1
788,0.0,5.666666666666668,3,0.02976552177877987,-0.29048383235931396,0.4856603734993554,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.4658719003200531,0.484564334154129,0.6971834720438549,0.6845557501089999,-0.2128817307839732,1
789,0.023809523809523808,5.5,4,0.0931039242183461,-0.08593461662530899,0.10827014058119712,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.5195527076721191,0.5033398866653442,0.999264376428024,0.01223977615775858,0.03634410380681243,1
790,0.023809523809523808,6.0,4,0.05882352941176471,-0.476734071969986,0.553895421244073,0.25,0.1111111111111111,1.0,0.14285714285714285,0.14285714285714285,0.609397828578949,0.5354792475700378,-0.0,0.0,0.0,0
791,0.023809523809523808,5.75,4,0.05882352941176471,-0.015244703739881516,0.4442068264916424,0.25,0.1111111111111111,1.0,0.14285714285714285,0.14285714285714285,0.5992486476898193,0.5433506965637207,0.9965060380423156,-0.05487386481281247,0.06296487199790429,1
792,0.09523809523809523,4.8,5,0.15001813453786514,-0.12179634720087053,0.6957322651082841,0.5,0.2222222222222222,1.0,0.42857142857142855,0.2857142857142857,0.7594907283782959,0.6344205737113953,0.9968302867270132,-0.04926539726524618,0.0624683927761724,1
793,0.023809523809523808,5.4,5,0.11764705531737385,-0.027308689430356026,0.34669126719032106,0.5,0.2222222222222222,1.0,0.2857142857142857,0.2857142857142857,0.7528324723243713,0.6393163204193115,0.1692784430301643,0.93273148715067,-0.31836579841902435,1
794,0.19047619047619047,5.238095238095238,21,0.2849663455377925,0.10599762946367264,0.2219966982934504,0.5,0.2222222222222222,0.8571428571428571,0.26221197051522377,0.7,0.6413178443908691,0.6434592604637146,0.2723730208372141,0.9185745149657204,-0.2864154290109073,1
795,0.047619047619047616,4.8125,16,0.25989563500179963,0.17630955576896667,0.2369005320661757,0.5,0.2222222222222222,0.875,0.4823560887041144,0.8571428571428571,0.6703259944915771,0.6681014895439148,0.19108939829376898,0.9322700736315525,-0.3071764178297954,1
796,0.047619047619047616,4.066666666666666,15,0.1998059434049269,0.1439758539199829,0.31455810137516405,0.5,0.2222222222222222,0.8,0.3473331666934429,0.7142857142857143,0.753066897392273,0.6810758113861084,0.996530345076356,-0.054693925707897405,0.06273631988455809,1
797,0.023809523809523808,5.4,5,0.11764705531737385,-0.05195682495832443,0.21941178348150567,0.5,0.2222222222222222,1.0,0.2857142857142857,0.2857142857142857,0.7528324723243713,0.6393163204193115,0.20002164389247068,0.9328357842798876,-0.2996810663713684,1
798,0.047619047619047616,4.052631578947368,19,0.2351062893867493,-0.07754355669021606,0.37458334530937976,0.5,0.3333333333333333,0.7894736842105263,0.4819155573053293,0.8571428571428571,0.7478404045104979,0.6608498692512512,0.995311407828729,-0.09464944346625076,-0.019916934942972725,1
799,0.047619047619047616,4.333333333333333,15,0.1713813841342926,0.015393245965242388,0.3187155340972725,0.25,0.1111111111111111,0.9333333333333332,0.1712958197341024,0.7142857142857143,0.5403542518615723,0.6518482565879822,0.19304343188030015,0.9320686964692172,-0.3065651292467069,1
800,0.023809523809523808,5.25,4,0.0832670856924618,-0.17983020842075348,0.0,0.25,0.1111111111111111,1.0,0.16346975567095035,0.2857142857142857,0.5299096703529358,0.5219970941543579,0.9967869978722376,-0.05022026466483556,0.062398765130774636,1
801,0.19047619047619047,4.041666666666667,24,0.15113082647323609,-0.25877106189727783,0.6894179747202356,0.0,0.0,0.875,0.09672124857358284,0.8888888888888888,0.3868536055088043,0.5104519128799438,0.9981226296154156,0.020545279050805408,0.05769842076116383,0
802,0.023809523809523808,4.0,5,0.14286169234444113,-0.2462032288312912,0.2217387480072569,0.25,0.2222222222222222,1.0,0.3014634592939798,0.42857142857142855,0.7191266417503357,0.6040679216384888,0.9932615972449124,-0.022108564638780172,0.11376559588952502,1
803,0.0,6.2,5,0.08932154318865608,0.35497647523880005,0.11073465470072316,0.0,0.0,1.0,0.037002260399407405,0.42857142857142855,0.3301345109939575,0.5680181384086609,0.9981868014395819,0.020371546742408538,0.05664017580426834,0
804,0.07142857142857142,3.8333333333333335,12,0.19576788825147293,-0.1276140660047531,0.4647324567211274,0.5,0.2222222222222222,0.9166666666666666,0.4665400699938905,0.42857142857142855,0.6717287302017212,0.6733097434043884,0.28757180372432944,0.9288960018274882,-0.2333552559760391,1
805,0.0,4.285714285714286,7,0.05602541741202858,-0.03210145980119705,0.331597094843238,0.0,0.0,1.0,0.15121903454039762,0.2857142857142857,0.3269716501235962,0.5359541773796082,0.5985944378489533,0.7695949718599245,-0.2222797297645863,0
806,0.023809523809523808,6.0,6,0.08559495385955362,0.04849893599748612,0.21941178348150567,0.25,0.1111111111111111,1.0,0.14285714285714285,0.14285714285714285,0.5065609216690063,0.6252164244651794,0.16927306543720044,0.93424606997436,-0.3138963364790303,1
807,0.09523809523809523,4.846153846153847,13,0.1739922218463,0.3024035692214966,0.0,0.0,0.0,0.8461538461538461,0.1873779373149796,0.7142857142857143,0.4799884259700775,0.6059957146644592,0.6035630814785974,-0.2561157794150295,-0.7550604705655647,1
808,0.047619047619047616,4.4444444444444455,9,0.16578704118728638,0.14854148030281067,0.0,0.5,0.3333333333333333,1.0,0.449184041385236,0.5714285714285714,0.636840283870697,0.5986096858978271,0.8865236271419796,0.29769925848194706,-0.35419064078307777,1
809,0.0,5.666666666666668,3,0.02976552177877987,0.2677666842937469,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.4658718705177307,0.484564334154129,0.19202454834287666,0.9321742024343574,-0.30688406467195994,1
810,0.023809523809523808,4.25,4,0.02547314061838038,-0.14215005934238434,0.0,0.0,0.0,1.0,0.01996280852767029,0.14285714285714285,0.22881513833999634,0.5046609044075012,0.9448170100515164,-0.11167886406265312,-0.30797507827580445,0
811,0.023809523809523808,5.8,5,0.08669909834861755,0.2992581129074097,0.2873171921667181,0.25,0.1111111111111111,1.0,0.15486367321731212,0.2857142857142857,0.6114477515220642,0.6191703081130981,0.9914073453352802,0.11324496163845207,0.06547560063686399,1
812,0.0,3.8,5,0.02976552177877987,-0.09088695794343947,0.4905125572518709,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.4055117666721344,0.6074835658073425,0.9929802437388464,-0.02574993454361859,0.11544339052254188,1
813,0.027027027027027032,3.8235294117647056,17,0.1246766514248318,0.1481088548898697,0.2862414105727166,0.0,0.2,0.9411764705882352,0.14286789427139826,0.6,0.6151699423789978,0.6668983697891235,0.9965487058255886,-0.055565708734526736,0.06166951378253153,0
814,0.027027027027027032,3.5769230769230766,26,0.2332237771263829,0.2942063808441162,0.06091820251346464,0.0,0.2,0.7307692307692307,0.2045933450826054,0.9,0.5417497158050537,0.6854828000068665,0.9987226235254144,0.03631432419857459,0.035133902665576235,0
815,0.054054054054054064,7.428571428571429,7,0.25950392335653305,0.5623795986175537,0.2862414105727166,0.5,0.6,0.8571428571428571,0.6198061008124658,0.4,0.8616185188293457,0.7003676295280457,0.9968302867270132,-0.04926539726524618,0.0624683927761724,1
816,0.10810810810810813,5.647058823529411,17,0.3656113430857658,-0.1639137864112854,0.6128945331502117,0.0,0.4,0.8235294117647058,0.23943561897935456,0.2727272727272727,0.8046299815177917,0.7126832604408264,0.7938902374998467,0.5688427810205384,-0.21483989686102686,1
